tmdb_id,title,release_date,runtime_minutes,original_language,budget_usd,worldwide_revenue_usd,popularity,vote_average,vote_count,genres,production_countries,production_companies,production_company_ids,collection_id,collection_name,director,cast_top10,cast_ids_top10,release_year,profitable,release_month,release_season,primary_genre,genre_count,country_count,company_count,is_franchise,is_summer_release,is_holiday_release,cast_size_top10,log_budget_usd,budget_category,roi_simple,director_previous_movie_count,director_previous_avg_revenue,director_previous_success_rate,director_previous_avg_rating,director_previous_max_revenue,franchise_previous_movie_count,franchise_previous_avg_revenue,franchise_previous_success_rate,franchise_previous_avg_rating,franchise_previous_last_revenue,franchise_previous_max_revenue,franchise_previous_median_revenue,franchise_previous_latest_success,is_sequel,cast_previous_movie_count,cast_previous_avg_revenue,cast_previous_max_revenue,cast_previous_success_rate,cast_previous_avg_rating,production_company_previous_movie_count,production_company_previous_avg_revenue,production_company_previous_max_revenue,production_company_previous_success_rate,director_id,director_ids
469274,City Hunter,2019-02-06,91.0,fr,,14702744.0,4.2966,6.47,847,Action; Comedy; Adventure,FR,Axel Films; M6 Films; Sony Pictures Entertainment France,13319; 1115; 128923,,,Philippe Lacheau,Philippe Lacheau; Élodie Fontan; Tarek Boudali; Julien Arruti; Didier Bourdon; Pamela Anderson; Gérard Jugnot; Kamel Guenfoud; Audrey Lamy; Chantal Ladesou,1186076; 146630; 1186075; 1291810; 59031; 6736; 21171; 2218461; 130664; 269210,2019,,2,Winter,Action,3,1,3,0,0,0,10,,,,2.0,24814748.0,1.0,6.627000000000001,29370592.0,0.0,,,,,,,,0,4.0,34708555.35714286,176404493.0,1.0,6.2994642857142855,16.0,52413560.25,376100000.0,0.9285714285714286,1186076.0,1186076
470044,The Hate U Give,2018-10-19,133.0,en,23000000.0,34934009.0,8.1363,8.069,2247,Crime; Drama,US,Temple Hill Entertainment,12292,,,George Tillman Jr.,Amandla Stenberg; Regina Hall; Russell Hornsby; KJ Apa; Common; Anthony Mackie; Algee Smith; Lamar Johnson; Issa Rae; Sabrina Carpenter,561869; 35705; 62649; 1680339; 4238; 53650; 1377458; 1397605; 1455336; 1152083,2018,1.0,10,Fall,Crime,2,1,1,0,0,0,10,16.951004817371683,High,0.5188699565217392,2.0,43047503.5,0.5,6.9955,63013281.0,0.0,,,,,,,,0,16.0,95798937.04427084,1155046416.0,0.8904761904761905,6.741246212121212,21.0,214690603.52380952,829747654.0,0.7894736842105263,66121.0,66121
470114,24 Hours to Live,2017-10-26,94.0,en,,5800000.0,8.7081,5.964,728,Action; Science Fiction; Thriller; Mystery,US; ZA; CN,Thunder Road; Fundamental Films; Film Afrika,3528; 55244; 773,,,Brian Smrz,Ethan Hawke; Xu Qing; Paul Anderson; Rutger Hauer; Tyrone Keogh; Nathalie Boltt; Liam Cunningham; Jeremy Yong; Hakeem Kae-Kazim; Claire Berlein,569; 78879; 220448; 585; 1332516; 97599; 15498; 1924897; 2603; 181252,2017,,10,Fall,Action,4,3,3,0,0,0,10,,,,0.0,,,,,0.0,,,,,,,,0,14.0,65825481.17904762,334615000.0,0.6930735930735931,6.496153333333334,10.0,99366693.77777778,493214993.0,0.6666666666666666,15335.0,15335
470229,Summer of 84,2018-08-10,106.0,en,1500000.0,42027.0,4.3328,6.911,1508,Drama; Horror; Mystery,CA; US,Brightlight Pictures; Gunpowder & Sky,1063; 96654,,,Anouk Whissell,Graham Verchere; Judah Lewis; Caleb Emery; Cory Gruter-Andrew; Tiera Skovbye; Rich Sommer; Jason Gray-Stanford; J. Alex Brinson; William MacDonald; Harrison Houde,1529426; 1538780; 1523924; 1604540; 892734; 10581; 6166; 1710898; 51801; 111926,2018,0.0,8,Summer,Drama,3,2,2,0,1,0,10,14.220976332738882,Low,-0.971982,0.0,,,,,0.0,,,,,,,,0,1.0,21401602.0,45300000.0,0.8,6.6888000000000005,2.0,6584829.25,20014680.0,0.5,585934.0,585934; 1397786; 585933
471474,Batman: Gotham by Gaslight,2018-01-12,78.0,en,1000000.0,3469151.0,4.7969,6.699,773,Thriller; Action; Animation; Science Fiction,US,Warner Bros. Animation; DC Entertainment,2785; 9993,,,Sam Liu,Bruce Greenwood; Jennifer Carpenter; Anthony Stewart Head; Scott Patterson; John DiMaggio; Yuri Lowenthal; Grey DeLisle; William Salyers; Bob Joles; Tara Strong,21089; 53828; 34257; 50020; 31531; 127387; 15761; 1215264; 179702; 15762,2018,1.0,1,Winter,Thriller,4,1,2,0,0,0,10,13.815511557963774,Low,2.469151,3.0,3604697.0,0.5,6.632000000000001,7000000.0,0.0,,,,,,,,0,13.0,42144966.17307692,467381584.0,0.64,6.413282051282051,6.0,79921150.91666667,311950384.0,0.5833333333333333,90367.0,90367
471507,Destroyer,2018-12-25,121.0,en,9000000.0,5580940.0,6.8512,5.905,817,Thriller; Crime; Drama; Action,GB; US,30WEST; Automatik Entertainment; RocketScience; Familystyle,104363; 7625; 52059; 120717,,,Karyn Kusama,Nicole Kidman; Toby Kebbell; Tatiana Maslany; Sebastian Stan; Scoot McNairy; Bradley Whitford; Toby Huss; James Jordan; Jade Pettyjohn; Beau Knapp,2227; 20286; 61134; 60898; 59233; 11367; 18271; 1224342; 1049742; 1078613,2018,0.0,12,Winter,Thriller,4,2,4,0,0,1,10,16.012735246411598,Mid,-0.3798955555555555,1.0,354835.0,0.0,6.422,354835.0,0.0,,,,,,,,0,17.0,129265218.7302695,1155046416.0,0.6954924704924705,6.616257509157509,13.0,17396851.846153848,82515113.0,0.2307692307692307,54025.0,54025
471707,Corpus Christi,2019-09-10,116.0,pl,1300000.0,9943901.0,4.2607,7.6,626,Drama,FR; PL,Aurum Film; CANAL+ Polska; WFS - Walter Film Studio; Les Contes Modernes; Wojewódzki Dom Kultury w Rzeszowie,54732; 250; 121046; 121045; 121048,,,Jan Komasa,Bartosz Bielenia; Aleksandra Konieczna; Eliza Rycembel; Tomasz Ziętek; Barbara Jonak; Leszek Lichota; Zdzisław Wardejn; Łukasz Simlat; Anna Biernacik; Lidia Bogaczówna,1609214; 131695; 1447195; 1345428; 1522823; 1382678; 274476; 591246; 2367384; 1188253,2019,1.0,9,Fall,Drama,1,2,5,0,0,0,10,14.077875591662238,Low,6.6491546153846155,1.0,4878284.0,1.0,7.2,4878284.0,0.0,,,,,,,,0,0.0,,,,,3.0,15128395.666666668,18754051.0,1.0,566109.0,566109
472451,Boy Erased,2018-09-24,115.0,en,15000000.0,7900000.0,7.5889,6.975,1517,Drama,AU; CN; US,Anonymous Content; Blue-Tongue Films; Perfect World Pictures; Focus Features,10039; 32299; 10338; 10146,,,Joel Edgerton,Lucas Hedges; Nicole Kidman; Russell Crowe; Joel Edgerton; Troye Sivan; Madelyn Cline; Flea; Xavier Dolan; Britton Sear; Cherry Jones,1105079; 2227; 934; 33192; 1003248; 1642789; 1237; 143593; 1274537; 1956,2018,0.0,9,Fall,Drama,1,3,4,0,0,0,10,16.52356082573315,Mid,-0.4733333333333333,1.0,58978653.0,1.0,6.703,58978653.0,0.0,,,,,,,,0,16.0,98390918.6358225,668045518.0,0.6135899814471244,6.7839360389610395,31.0,66079017.67894265,569651467.0,0.6103485838779956,33192.0,33192
473033,Uncut Gems,2019-08-30,136.0,en,19000000.0,50023780.0,14.9058,7.17,5549,Drama; Thriller; Crime,US,A24; Elara Pictures,41077; 94312,,,Benny Safdie,Adam Sandler; LaKeith Stanfield; Julia Fox; Kevin Garnett; Idina Menzel; Eric Bogosian; Judd Hirsch; Keith William Richards; Mike Francesa; Jonathan Aranbayev,19292; 1200864; 2371446; 1177652; 19394; 10866; 6167; 2410045; 1315479; 2371447,2019,1.0,8,Summer,Drama,3,1,2,0,1,0,10,16.759949589762293,Mid,1.6328305263157894,0.0,,,,,0.0,,,,,,,,0,12.0,462522480.78571427,1274219009.0,0.8660714285714286,6.608535714285714,4.0,15037978.125,65046687.0,1.0,227564.0,227564; 129561
474335,Uncle Drew,2018-06-27,103.0,en,19000000.0,17700000.0,4.707,6.656,604,Comedy,US,Lionsgate; Summit Entertainment; Temple Hill Entertainment,1632; 491; 12292,,,Charles Stone III,Kyrie Irving; Lil Rel Howery; Shaquille O'Neal; Chris Webber; Reggie Miller; Nate Robinson; Lisa Leslie; Erica Ash; Tiffany Haddish; Nick Kroll,1883106; 1488961; 35806; 1212797; 122447; 2029814; 1214195; 451684; 1230868; 208519,2018,0.0,6,Summer,Comedy,1,1,3,0,1,0,10,16.759949589762293,Mid,-0.0684210526315789,0.0,,,,,0.0,,,,,,,,0,4.0,106149571.45,255407969.0,0.9,6.175700000000001,78.0,169154439.88222727,865011746.0,0.7735540334855403,80215.0,80215
474350,It Chapter Two,2019-09-04,169.0,en,79000000.0,473123154.0,23.1211,6.831,9815,Horror; Thriller; Drama,US,Vertigo Entertainment; Double Dream; Rideback; New Line Cinema,829; 152809; 118854; 12,477962.0,It Collection,Andy Muschietti,Jessica Chastain; James McAvoy; Bill Hader; Isaiah Mustafa; Jay Ryan; James Ransone; Andy Bean; Bill Skarsgård; Jaeden Martell; Wyatt Oleff,83002; 5530; 19278; 1237603; 223901; 5296; 1330888; 137905; 1274508; 1148455,2019,1.0,9,Fall,Horror,3,1,4,1,0,0,10,18.18495842308952,Very high,4.988900683544304,2.0,433097094.5,1.0,6.7655,719766009.0,1.0,719766009.0,1.0,7.24,719766009.0,719766009.0,719766009.0,1.0,1,19.0,249481873.7440745,857611174.0,0.706859410430839,6.665660329394917,55.0,329945523.9258741,1054304000.0,0.9184149184149184,1113116.0,1113116
474395,Teen Titans Go! To the Movies,2018-07-27,84.0,en,10000000.0,52390236.0,8.3261,7.165,1194,Animation; Action; Comedy; Science Fiction,US,Warner Bros. Animation; DC Entertainment,2785; 9993,689974.0,Teen Titans Go! Collection,Aaron Horvath,Greg Cipes; Scott Menville; Khary Payton; Tara Strong; Hynden Walch; Will Arnett; Kristen Bell; Eric Bauza; Kal-El Cage; Nicolas Cage,60227; 113916; 65640; 15762; 113919; 21200; 40462; 89599; 2093171; 2963,2018,1.0,7,Summer,Animation,4,1,2,1,1,0,10,16.118095750958314,Mid,4.2390236,0.0,,,,,0.0,,,,,,,,0,19.0,92334328.8652834,1274219009.0,0.7137878787878787,6.487625236167342,7.0,54473190.309523806,311950384.0,0.7083333333333333,1719706.0,1719706; 1903167
474764,The Lodge,2020-01-16,108.0,en,,2679585.0,8.2855,6.093,1466,Horror; Mystery,GB; US,FilmNation Entertainment; Hammer Film Productions,7493; 1314,,,Severin Fiala,Riley Keough; Jaeden Martell; Lia McHugh; Richard Armitage; Alicia Silverstone; Katelyn Wells; Rebecca Faulkenberry; Danny Keough; Lola Reid,98522; 1274508; 1791619; 30315; 5588; 1852251; 1956097; 2228242; 1704648,2020,,1,Winter,Horror,2,2,2,0,0,0,9,,,,1.0,2193474.0,,6.678,2193474.0,0.0,,,,,,,,0,7.0,233368244.15476188,1021103568.0,0.7321428571428572,6.658363095238095,38.0,50081842.55921053,414211549.0,0.78125,1347619.0,1347619; 40509
475215,Mirai,2018-07-20,98.0,ja,,29863754.0,4.4095,7.157,885,Animation; Family; Fantasy; Adventure; Drama,JP,Studio Chizu; D.N. Dream Partners; NTT Docomo; Nippon Television Network Corporation; KADOKAWA,15662; 14789; 9070; 6755; 2073,,,Mamoru Hosoda,Moka Kamishiraishi; Haru Kuroki; Gen Hoshino; Kumiko Aso; Mitsuo Yoshihara; Yoshiko Miyazaki; Koji Yakusho; Masaharu Fukuyama; Kaede Hondo; Daniel Dae Kim,1547747; 1054260; 1098601; 27788; 2095093; 237362; 18056; 127891; 1779027; 18307,2018,,7,Summer,Animation,5,1,5,0,1,0,10,,,,2.0,52488268.0,,8.059999999999999,55262158.0,0.0,,,,,,,,0,3.0,69072440.75,179246868.0,1.0,7.265833333333332,10.0,58807001.28125,407210429.0,0.875,81718.0,81718
475303,A Rainy Day in New York,2019-07-26,92.0,en,25000000.0,23805899.0,0.6989,6.5,2411,Comedy; Romance,US,Gravier Productions; Perdido Productions,1824; 12966,,,Woody Allen,Timothée Chalamet; Elle Fanning; Selena Gomez; Jude Law; Diego Luna; Liev Schreiber; Rebecca Hall; Griffin Newman; Kelly Rohrbach Walton; Suki Waterhouse,1190668; 18050; 77948; 9642; 8688; 23626; 15556; 225377; 1156913; 1325961,2019,0.0,7,Summer,Comedy,2,1,2,0,1,0,10,17.034386422832473,High,-0.04776404,8.0,62130939.875,0.875,6.500875,151119219.0,0.0,,,,,,,,0,14.0,139732581.41645023,1215577205.0,0.6503237503237503,6.453123737373738,8.0,56891556.60416667,151119219.0,0.8541666666666667,1243.0,1243
475557,Joker,2019-10-01,122.0,en,55000000.0,1078958629.0,37.4623,8.117,28239,Crime; Thriller; Drama,CA; US,Warner Bros. Pictures; Joint Effort; Village Roadshow Pictures; Bron Studios; DC Films,174; 83036; 79; 13240; 128064,987044.0,Joker Collection,Todd Phillips,Joaquin Phoenix; Robert De Niro; Zazie Beetz; Frances Conroy; Brett Cullen; Shea Whigham; Bill Camp; Glenn Fleshler; Leigh Gill; Josh Pais,73421; 380; 1545693; 4432; 16841; 74242; 121718; 1377670; 1416396; 6181,2019,1.0,10,Fall,Crime,3,2,5,1,0,0,10,17.822843761378564,Very high,18.617429618181816,4.0,311699725.0,1.0,6.51575,586764305.0,0.0,,,,,,,,0,18.0,83015876.15864198,785896632.0,0.5107843137254902,6.413862962962963,95.0,305988490.18568087,1341511219.0,0.8648538011695907,57130.0,57130
476292,Maquia: When the Promised Flower Blooms,2018-02-24,115.0,ja,,4345395.0,7.036,8.1,729,Animation; Drama; Fantasy,JP,P.A.WORKS; Bandai Visual; Hakuhodo DY Music & Pictures; Lantis; Cygames; Rakuonsha,20867; 528; 142186; 6683; 181190; 244119,,,Mari Okada,Manaka Iwami; Miyu Irino; Yuuki Sakurai; Ai Kayano; Yuki Kaji; Yoshimasa Hosoya; Rina Sato; Yoko Hikasa; Miyuki Sawashiro; Tomokazu Sugita,1835721; 19588; 4080133; 1254671; 149894; 1253008; 1241566; 1072774; 186341; 144655,2018,,2,Winter,Animation,3,1,6,0,0,0,10,,,,0.0,,,,,0.0,,,,,,,,0,8.0,140177677.35,1000000000.0,0.75,7.679075,9.0,12790445.833333332,22069046.0,0.75,1257117.0,1257117
476335,Shock and Awe,2017-12-09,90.0,en,15500000.0,182415.0,5.2195,6.268,205,History; Drama; Thriller,US,Castle Rock Entertainment; Savvy Media Holdings; Acacia Filmed Entertainment; Voltage Pictures,97; 100460; 68413; 6626,,,Rob Reiner,Woody Harrelson; James Marsden; Rob Reiner; Tommy Lee Jones; Jessica Biel; Milla Jovovich; Richard Schiff; Luke Tennie; Terence Rosemore; Margo Moorer,57755; 11006; 3026; 2176; 10860; 63; 31028; 2101951; 1411625; 1215432,2017,0.0,12,Winter,History,3,1,4,0,0,1,10,16.5563506464056,Mid,-0.9882312903225806,3.0,9920341.666666666,0.5,6.993666666666667,25312387.0,0.0,,,,,,,,0,17.0,178995046.9085798,865011746.0,0.7889719349278173,6.275098999407455,26.0,31911195.203296702,149500000.0,0.7392857142857143,3026.0,3026
476669,The King's Man,2021-12-22,131.0,en,100000000.0,125897478.0,12.6116,6.707,5190,Action; Adventure; Thriller,GB; US,Marv; Cloudy Productions; 20th Century Studios; TSG Entertainment,5374; 78995; 127928; 22213,391860.0,Kingsman Collection,Matthew Vaughn,Ralph Fiennes; Gemma Arterton; Rhys Ifans; Matthew Goode; Tom Hollander; Harris Dickinson; Daniel Brühl; Djimon Hounsou; Charles Dance; Shaun McKee,5469; 59620; 7026; 1247; 2441; 1716493; 3872; 938; 4391; 2216009,2021,1.0,12,Winter,Action,3,2,4,1,0,1,10,18.420680753952364,Very high,0.25897478,4.0,318766808.75,1.0,7.24675,414351546.0,2.0,412627104.0,1.0,7.2795,410902662.0,414351546.0,412627104.0,1.0,1,17.0,186031797.0651646,1341511219.0,0.7454906204906204,6.665934304330383,78.0,222848791.96495727,910813521.0,0.8233333333333333,957.0,957
476926,The Titan,2018-03-30,97.0,en,,2635408.0,8.4417,5.331,1359,Science Fiction; Thriller,ES; GB; US,42; The Amel Company; Motion Picture Capital; Nostromo Pictures; Voltage Pictures,84988; 102745; 85466; 11068; 6626,,,Lennart Ruff,Sam Worthington; Taylor Schilling; Tom Wilkinson; Agyness Deyn; Nathalie Emmanuel; Corey Johnson; Aleksandar Jovanović; Steven Cree; Diego Boneta; Noah Jupe,65731; 221809; 207; 1060671; 1251069; 17199; 5497; 1102427; 935201; 1590759,2018,,3,Spring,Science Fiction,2,3,5,0,0,0,10,,,,0.0,,,,,0.0,,,,,,,,0,14.0,244077892.6056548,1515400000.0,0.6673076923076923,6.562687500000001,27.0,9597062.537037035,55736588.0,0.3888888888888888,1288064.0,1288064
476968,"Paul, Apostle of Christ",2018-03-22,108.0,en,5000000.0,26078500.0,6.5904,7.615,419,Drama; History,US,Affirm Films; ODB Films; Giving Films; Mandalay Pictures,10156; 105388; 68117; 551,,,Andrew Hyatt,Jim Caviezel; James Faulkner; Olivier Martinez; Joanne Whalley; John Lynch; Yorgos Karamihos; Antonia Campbell-Hughes; Alessandro Sperduti; Alexandra Vino; Manuel Cauchi,8767; 9140; 15533; 12656; 28743; 1132978; 17022; 109337; 1633527; 121546,2018,1.0,3,Spring,Drama,2,1,4,0,0,0,10,15.424948670398354,Low,4.2157,0.0,,,,,0.0,,,,,,,,0,2.0,44609002.9,137328301.0,0.625,6.5905000000000005,5.0,27963213.1,74000000.0,1.0,1331465.0,1331465
477489,Just a Breath Away,2018-04-04,90.0,fr,13749400.0,2842040.0,7.1531,6.324,866,Drama; Science Fiction; Thriller,CA; FR,Quad Productions; Section 9; Christal Films; Esprits Frappeurs; TF1 Films Production; TF1 Droits Audiovisuels; Atitlan; Mitico; Ten Films; Canal+; Ciné+; TF1; TMC; Téléfilm Canada; C8 Films,7038; 119401; 749; 134965; 356; 8350; 134966; 119402; 8018; 104; 10611; 22123; 5076; 806; 91532,,,Daniel Roby,Romain Duris; Olga Kurylenko; Fantine Harduin; Michel Robin; Anna Gaylor; Réphaël Ghrenassia; Erja Malatier; Alexis Manenti; Maurice Antoni; Robin Barde,17497; 18182; 1582907; 32092; 34989; 1505972; 1404517; 1710851; 145089; 1716083,2018,0.0,4,Spring,Drama,3,2,15,0,0,0,10,16.436505817491568,Mid,-0.7932971620579807,0.0,,,,,0.0,,,,,,,,0,9.0,27346954.01851852,286168572.0,0.5476190476190476,6.267518518518519,32.0,67174494.12682292,469058574.0,0.5572485632183908,227238.0,227238
479226,The Purity of Vengeance,2018-10-04,118.0,da,6000000.0,470000.0,5.3813,7.156,560,Crime; Thriller; Mystery; Drama,DK; DE; NO; SE,Zentropa Entertainments; Film i Väst; TV 2; ZDF; TV4; TV 2; TrustNordisk; FilmFyn; nordmedia; Det Danske Filminstitut; Filmförderung Hamburg Schleswig-Holstein,76; 2801; 758; 4606; 2802; 3389; 105392; 640; 2661; 118; 11680,319850.0,Department Q Collection,Christoffer Boe,Nikolaj Lie Kaas; Fares Fares; Johanne Louise Schmidt; Søren Pilmark; Fanny Leander Bornedal; Clara Rosager; Luise Skov; Amanda Radeljak; Anders Hove; Nicolas Bro,1018; 57012; 1297500; 64122; 1032398; 1676769; 1181138; 2141475; 1566; 15086,2018,0.0,10,Fall,Crime,4,4,11,1,0,0,10,15.607270193858982,Low,-0.9216666666666666,0.0,,,,,3.0,11633333.333333334,1.0,7.001333333333332,9700000.0,13700000.0,11500000.0,1.0,1,5.0,14660425.0625,55003890.0,0.7916666666666666,6.768908333333333,28.0,12104596.389745671,100014025.0,0.8514880952380952,144195.0,144195
479455,Men in Black: International,2019-06-12,115.0,en,110000000.0,253890701.0,15.7023,5.889,5482,Comedy; Science Fiction; Action; Adventure,CN; US,Amblin Entertainment; Parkes+MacDonald Image Nation; Columbia Pictures; Tencent Pictures,56; 49325; 5; 81620,,,F. Gary Gray,Chris Hemsworth; Tessa Thompson; Kumail Nanjiani; Rebecca Ferguson; Rafe Spall; Emma Thompson; Liam Neeson; Laurent Bourgeois; Larry Bourgeois; Kayvan Novak,74568; 62561; 466505; 933238; 28847; 7056; 3896; 2075485; 2075486; 2959,2019,1.0,6,Summer,Comedy,4,2,4,0,1,0,10,18.5159909328476,Very high,1.3080972818181815,2.0,718817495.5,1.0,7.310499999999999,1236000000.0,0.0,,,,,,,,0,23.0,240726032.71218643,2799439100.0,0.8909406565656566,6.598184745447789,97.0,319388740.5244845,1671537444.0,0.8514175257731958,37932.0,37932
479718,The Outlaws,2017-10-03,121.0,ko,5900000.0,52946454.0,8.647,7.654,568,Action; Crime; Thriller,KR,Hong Film; BA Entertainment,96989; 84678,619802.0,The Roundup Collection,Kang Yun-sung,Don Lee; Yoon Kye-sang; Jo Jae-yun; Choi Gwi-hwa; Lim Hyung-jun; Jin Sun-kyu; Hong Gi-jun; Heo Dong-won; Ha Jun; Kim Sung-kyu,1024395; 1257592; 566375; 1418581; 1299473; 1989290; 2467107; 1332468; 1953453; 2159394,2017,1.0,10,Fall,Action,3,1,2,1,0,0,10,15.59046307836746,Low,7.973975254237288,0.0,,,,,0.0,,,,,,,,0,3.0,63053772.33333333,87547518.0,1.0,7.71175,1.0,52444295.0,52444295.0,1.0,1902848.0,1902848
480001,The Art of Self-Defense,2019-07-12,104.0,en,1800000.0,2400000.0,4.9555,6.581,860,Comedy; Thriller; Drama; Mystery,US,End Cue,65906,,,Riley Stearns,Jesse Eisenberg; Alessandro Nivola; Imogen Poots; Steve Terada; David Zellner; Phillip Andre Botello; Jason Burkey; Mike Brooks; C.J. Rush; Davey Johnson,44735; 4941; 17606; 1046145; 558860; 1386927; 930215; 133783; 2518512; 1198725,2019,1.0,7,Summer,Comedy,4,1,1,0,1,0,10,14.403297778421797,Low,0.3333333333333333,0.0,,,,,0.0,,,,,,,,0,13.0,104956807.93053614,874362803.0,0.6238095238095238,6.510491375291376,2.0,155826.0,167994.0,0.0,1198724.0,1198724
480042,Escape Plan: The Extractors,2019-06-20,97.0,en,3600000.0,1766092.0,6.4616,5.4,965,Action; Thriller; Crime,CN; US; GB,Twirly Films; Leomus Pictures; EFO Films; Summit Entertainment; The Fyzz; Diamond Film Productions; Grindstone Entertainment Group; Ingenious Media; MoviePass Films,48129; 90968; 10405; 491; 36109; 103330; 3604; 290; 109906,525891.0,Escape Plan Collection,John Herzfeld,Sylvester Stallone; Dave Bautista; 50 Cent; Max Zhang; Harry Shum Jr.; Devon Sawa; Jaime King; Lydia Hull; Melise; Russell Wong,16483; 543530; 62644; 1183808; 232499; 50398; 5915; 1042684; 118544; 21354,2019,0.0,6,Summer,Action,3,3,9,1,1,0,10,15.096444681204078,Low,-0.5094188888888889,0.0,,,,,2.0,77460463.5,0.5,5.9365000000000006,17592626.0,137328301.0,77460463.5,0.0,1,12.0,107132132.44841269,880707597.0,0.5064935064935064,6.193103174603174,56.0,56635626.2116344,829747654.0,0.4111005481973224,27846.0,27846
480105,47 Meters Down: Uncaged,2019-08-15,90.0,en,12000000.0,47582563.0,8.2174,5.721,1561,Horror; Thriller,GB; US,The Fyzz; Entertainment Studios,36109; 103529,635922.0,47 Meters Down Collection,Johannes Roberts,Sophie Nélisse; Corinne Foxx; Brianne Tju; Sistine Rose Stallone; Brec Bassinger; John Corbett; Nia Long; Davi Santos; Khylin Rhambo,1008607; 1931204; 1213395; 2192533; 1469128; 38405; 9781; 1423676; 994016,2019,1.0,8,Summer,Horror,2,2,2,1,1,0,9,16.300417291085605,Mid,2.9652135833333335,3.0,36225063.333333336,1.0,5.685333333333333,62198461.0,1.0,62198461.0,1.0,5.808,62198461.0,62198461.0,62198461.0,1.0,1,4.0,42125985.75,90632641.0,0.75,6.503,14.0,23779971.785714284,62198461.0,0.125,100734.0,100734
480414,The Curse of La Llorona,2019-04-17,93.0,en,9000000.0,123233739.0,10.5652,5.646,2727,Horror,US,Atomic Monster; New Line Cinema; Emile Gladstone Productions,76907; 12; 217896,1533646.0,La Llorona Collection,Michael Chaves,Linda Cardellini; Raymond Cruz; Patricia Velásquez; Roman Christou; Jaynee-Lynne Kinchen; Marisol Ramirez; Sean Patrick Thomas; Tony Amendola; Oliver Alexander; Aiden Lewandowski,1817; 58650; 18920; 1951452; 1503744; 1538713; 11868; 34842; 1951453; 1901967,2019,1.0,4,Spring,Horror,1,1,3,1,0,0,10,16.012735246411598,Mid,12.692637666666666,0.0,,,,,0.0,,,,,,,,0,9.0,94773081.42592593,321752656.0,0.9047619047619048,6.384185185185186,51.0,250190869.43137255,1021103568.0,0.9705882352941176,1607672.0,1607672
480530,Creed II,2018-11-21,130.0,en,50000000.0,214200000.0,16.231,7.034,5906,Drama; Action,US,Metro-Goldwyn-Mayer; New Line Cinema; Winkler Films,21; 12; 8880,553717.0,Creed Collection,Steven Caple Jr.,Michael B. Jordan; Sylvester Stallone; Tessa Thompson; Wood Harris; Russell Hornsby; Phylicia Rashād; Dolph Lundgren; Florian Munteanu; Andre Ward; Brigitte Nielsen,135651; 16483; 62561; 65829; 62649; 119598; 16644; 1998541; 1746871; 921,2018,1.0,11,Fall,Drama,2,1,3,1,0,1,10,17.72753358339242,High,3.284,0.0,,,,,1.0,173600000.0,1.0,7.407,173600000.0,173600000.0,173600000.0,1.0,1,11.0,157496681.5144751,1349926083.0,0.7908549783549783,6.739469291125541,48.0,189545626.8763889,1108594176.0,0.8839285714285715,1551545.0,1551545
480572,Bullet Head,2017-12-07,93.0,en,,87465.0,6.4643,4.986,555,Crime; Drama; Thriller,US; BG,Millennium Media; Principato-Young Entertainment; Nu Boyana Film Studios; Sunset Junction Entertainment,1020; 37845; 74795; 113638,,,Paul Solet,Adrien Brody; Antonio Banderas; John Malkovich; Rory Culkin; Ori Pfeffer; Alexandra Dinu; James Robinson; Deyan Petrov; Jason Francis; Clive Sawyer,3490; 3131; 6949; 28042; 81480; 1417928; 2971720; 2971722; 2971723; 1332031,2017,,12,Winter,Crime,3,2,4,0,0,1,10,,,,0.0,,,,,0.0,,,,,,,,0,13.0,116616659.00824176,752600867.0,0.8601190476190477,6.480302197802198,30.0,100283588.97777778,314975955.0,0.582716049382716,87494.0,87494
480857,Radioactive,2020-03-11,111.0,en,20000000.0,3515958.0,4.6269,6.587,935,Drama; Romance; History,FR; GB,Working Title Films; Shoebox Films; StudioCanal,10163; 28473; 694,,,Marjane Satrapi,Rosamund Pike; Sam Riley; Aneurin Barnard; Simon Russell Beale; Katherine Parkinson; Sian Brooke; Anya Taylor-Joy; Yvette Feuer; Mirjam Novak; Ralph Berkin,10882; 32987; 145143; 57461; 74158; 1237956; 1397778; 3783692; 1759677; 1871609,2020,0.0,3,Spring,Drama,3,2,3,0,0,0,10,16.811242881518265,Mid,-0.8242021,1.0,2243672.0,0.0,6.261,2243672.0,0.0,,,,,,,,0,16.0,96576341.52593538,758539785.0,0.4825036075036075,6.652563775510203,53.0,48602654.579514824,442636309.0,0.5806233062330625,20659.0,20659
481084,The Addams Family,2019-10-10,87.0,en,40000000.0,204394183.0,9.9318,6.598,2530,Family; Animation; Comedy; Fantasy,CA; US,Cinesite Animation; Nitrogen Studios Canada; Bron Studios; Metro-Goldwyn-Mayer; Creative Wealth Media Finance; The Jackal Group,75234; 46875; 13240; 21; 53152; 75060,750822.0,The Addams Family (Animated) Collection,Conrad Vernon,Oscar Isaac; Charlize Theron; Chloë Grace Moretz; Finn Wolfhard; Nick Kroll; Snoop Dogg; Bette Midler; Allison Janney; Martin Short; Catherine O'Hara,25072; 6885; 56734; 1442069; 208519; 19767; 73931; 19; 519; 11514,2019,1.0,10,Fall,Family,4,2,6,1,0,0,10,17.50439003707821,High,4.109854575,0.0,,,,,0.0,,,,,,,,0,18.0,194640967.11280113,2068223624.0,0.7523559773559774,6.405679369747898,39.0,105193459.89923076,1108594176.0,0.64009324009324,12080.0,12080; 142587
